country,sex,age_group,year,incidence_of_long_term_unemployment
est,m,total,2005,49.5
est,m,youth,2005,27.0
est,m,adult,2005,55.70000076293945
est,f,total,2005,60.5
est,f,youth,2005,47.099998474121094
est,f,adult,2005,63.5
est,mf,total,2006,48.599998474121094
est,mf,youth,2006,19.700000762939453
est,mf,adult,2006,56.29999923706055
est,m,total,2006,51.20000076293945
est,m,youth,2006,21.600000381469727
est,m,adult,2006,58.0
est,f,total,2006,45.79999923706055
est,f,youth,2006,17.899999618530273
est,f,adult,2006,54.29999923706055
est,mf,total,2007,49.79999923706055
est,mf,youth,2007,30.5
est,mf,adult,2007,55.70000076293945
est,m,total,2007,53.29999923706055
est,m,youth,2007,33.79999923706055
est,m,adult,2007,60.79999923706055
est,f,total,2007,44.400001525878906
est,f,youth,2007,22.799999237060547
est,f,adult,2007,49.0
est,mf,total,2008,31.200000762939453
est,mf,youth,2008,24.200000762939453
est,mf,adult,2008,33.5
est,m,total,2008,35.5
est,m,youth,2008,33.599998474121094
est,m,adult,2008,36.20000076293945
est,f,total,2008,26.100000381469727
est,f,youth,2008,11.100000381469727
est,f,adult,2008,30.399999618530273
est,mf,total,2009,27.299999237060547
est,mf,youth,2009,25.700000762939453
est,mf,adult,2009,27.799999237060547
est,m,total,2009,26.600000381469727
est,m,youth,2009,27.399999618530273
est,m,adult,2009,26.399999618530273
est,f,total,2009,28.600000381469727
est,f,youth,2009,22.399999618530273
est,f,adult,2009,30.0
est,mf,total,2010,45.29999923706055
est,mf,youth,2010,37.099998474121094
est,mf,adult,2010,47.20000076293945
est,m,total,2010,48.29999923706055
est,m,youth,2010,41.099998474121094
est,m,adult,2010,50.0
est,f,total,2010,41.099998474121094
est,f,youth,2010,31.0
est,f,adult,2010,43.400001525878906
est,mf,total,2011,57.29999923706055
est,mf,youth,2011,39.5
est,mf,adult,2011,61.20000076293945
est,m,total,2011,60.5
est,m,youth,2011,36.900001525878906
est,m,adult,2011,66.30000305175781
est,f,total,2011,53.70000076293945
est,f,youth,2011,43.29999923706055
est,f,adult,2011,55.70000076293945
est,mf,total,2012,54.70000076293945
est,mf,youth,2012,29.899999618530273
est,mf,adult,2012,60.900001525878906
est,m,total,2012,55.5
est,m,youth,2012,31.600000381469727
est,m,adult,2012,62.099998474121094
est,f,total,2012,53.599998474121094
est,f,youth,2012,27.399999618530273
est,f,adult,2012,59.400001525878906
est,mf,total,2013,44.5
est,mf,youth,2013,34.900001525878906
est,mf,adult,2013,46.79999923706055
est,m,total,2013,46.599998474121094
est,m,youth,2013,35.79999923706055
est,m,adult,2013,48.900001525878906
est,f,total,2013,42.099998474121094
est,f,youth,2013,33.900001525878906
est,f,adult,2013,44.29999923706055
est,mf,total,2014,45.29999923706055
est,mf,youth,2014,29.700000762939453
est,mf,adult,2014,48.5
est,m,total,2014,50.20000076293945
est,m,youth,2014,32.400001525878906
est,m,adult,2014,55.0
est,f,total,2014,39.400001525878906
est,f,youth,2014,23.799999237060547
est,f,adult,2014,41.5
eth,mf,total,2009,58.79999923706055
eth,mf,youth,2009,53.5
eth,mf,adult,2009,62.5
eth,m,total,2009,53.599998474121094
eth,m,youth,2009,50.20000076293945
eth,m,adult,2009,56.099998474121094
eth,f,total,2009,61.20000076293945
eth,f,youth,2009,55.099998474121094
eth,f,adult,2009,65.19999694824219
eth,mf,total,2010,38.29999923706055
eth,mf,youth,2010,37.29999923706055
eth,mf,adult,2010,38.900001525878906
eth,m,total,2010,36.70000076293945
eth,m,youth,2010,38.20000076293945
eth,m,adult,2010,35.599998474121094
eth,f,total,2010,39.0
eth,f,youth,2010,36.900001525878906
eth,f,adult,2010,40.29999923706055
eth,mf,total,2011,38.79999923706055
eth,mf,youth,2011,32.29999923706055
eth,mf,adult,2011,43.5
eth,m,total,2011,33.400001525878906
eth,m,youth,2011,32.70000076293945
eth,m,adult,2011,33.900001525878906
eth,f,total,2011,41.5
eth,f,youth,2011,32.099998474121094
eth,f,adult,2011,48.0
eth,mf,total,2012,35.599998474121094
eth,mf,youth,2012,28.899999618530273
eth,mf,adult,2012,40.400001525878906
eth,m,total,2012,30.299999237060547
eth,m,youth,2012,28.0
eth,m,adult,2012,32.099998474121094
eth,f,total,2012,38.29999923706055
eth,f,youth,2012,29.399999618530273
eth,f,adult,2012,44.20000076293945
fji,mf,total,2005,55.599998474121094
fji,m,total,2005,51.20000076293945
fji,f,total,2005,62.400001525878906
fin,mf,total,1980,27.0
fin,mf,youth,1980,6.300000190734863
fin,mf,adult,1980,36.79999923706055
fin,m,total,1980,25.5
fin,m,youth,1980,13.300000190734863
fin,m,adult,1980,31.299999237060547
fin,f,total,1980,28.299999237060547
fin,f,youth,1980,0.0
fin,f,adult,1980,41.70000076293945
fin,mf,total,1982,22.299999237060547
fin,mf,youth,1982,10.300000190734863
fin,mf,adult,1982,28.0
fin,m,total,1982,19.5
fin,m,youth,1982,6.900000095367432
fin,m,adult,1982,25.399999618530273
fin,f,total,1982,25.399999618530273
fin,f,youth,1982,14.0
fin,f,adult,1982,30.700000762939453
fin,mf,total,1983,19.799999237060547
fin,mf,youth,1983,9.399999618530273
fin,mf,adult,1983,25.399999618530273
fin,m,total,1983,20.700000762939453
fin,m,youth,1983,13.600000381469727
fin,m,adult,1983,25.100000381469727
fin,f,total,1983,19.0
fin,f,youth,1983,4.5
fin,f,adult,1983,25.700000762939453
fin,mf,total,1984,22.299999237060547
fin,mf,youth,1984,15.899999618530273
fin,mf,adult,1984,25.600000381469727
fin,m,total,1984,24.700000762939453
fin,m,youth,1984,21.299999237060547
fin,m,adult,1984,26.799999237060547
fin,f,total,1984,19.0
fin,f,youth,1984,5.699999809265137
fin,f,adult,1984,24.200000762939453
fin,mf,total,1985,21.100000381469727
fin,mf,youth,1985,2.700000047683716
fin,mf,adult,1985,28.399999618530273
fin,m,total,1985,23.200000762939453
fin,m,youth,1985,3.5999999046325684
fin,m,adult,1985,29.700000762939453
fin,f,total,1985,18.799999237060547
fin,f,youth,1985,1.899999976158142
fin,f,adult,1985,26.700000762939453
fin,mf,total,1986,16.0
fin,mf,youth,1986,10.199999809265137
fin,mf,adult,1986,18.600000381469727
fin,m,total,1986,16.299999237060547
fin,m,youth,1986,11.899999618530273
fin,m,adult,1986,18.100000381469727
fin,f,total,1986,15.699999809265137
fin,f,youth,1986,8.199999809265137
fin,f,adult,1986,19.399999618530273
fin,mf,total,1987,19.0
fin,mf,youth,1987,11.0
fin,mf,adult,1987,21.799999237060547
fin,m,total,1987,20.100000381469727
fin,m,youth,1987,15.199999809265137
fin,m,adult,1987,21.899999618530273
fin,f,total,1987,17.399999618530273
fin,f,youth,1987,5.699999809265137
fin,f,adult,1987,21.600000381469727
fin,mf,total,1989,1.5
fin,m,total,1989,2.9000000953674316
fin,f,total,1989,0.0
fin,mf,total,1991,9.199999809265137
fin,mf,youth,1991,3.4000000953674316
fin,mf,adult,1991,11.0
fin,m,total,1991,9.699999809265137
fin,m,youth,1991,2.9000000953674316
fin,m,adult,1991,11.899999618530273
fin,f,total,1991,8.399999618530273
fin,f,youth,1991,4.300000190734863
fin,f,adult,1991,9.699999809265137
fin,mf,total,1993,30.600000381469727
fin,mf,youth,1993,16.200000762939453
fin,mf,adult,1993,34.0
fin,m,total,1993,34.0
fin,m,youth,1993,16.799999237060547
fin,m,adult,1993,38.099998474121094
fin,f,total,1993,25.700000762939453
fin,f,youth,1993,15.199999809265137
fin,f,adult,1993,28.100000381469727
fin,mf,total,1995,32.20000076293945
fin,mf,youth,1995,13.800000190734863
fin,mf,adult,1995,39.79999923706055
fin,m,total,1995,34.20000076293945
fin,m,youth,1995,17.200000762939453
fin,m,adult,1995,40.70000076293945
fin,f,total,1995,29.799999237060547
fin,f,youth,1995,10.199999809265137
fin,f,adult,1995,38.599998474121094
fin,mf,total,1996,30.0
fin,mf,youth,1996,8.5
fin,mf,adult,1996,39.70000076293945
fin,m,total,1996,31.5
fin,m,youth,1996,8.100000381469727
fin,m,adult,1996,42.20000076293945
fin,f,total,1996,28.399999618530273
fin,f,youth,1996,8.899999618530273
fin,f,adult,1996,37.0
fin,mf,total,1997,28.5
fin,mf,youth,1997,5.699999809265137
fin,mf,adult,1997,37.599998474121094
fin,m,total,1997,30.200000762939453
fin,m,youth,1997,9.300000190734863
fin,m,adult,1997,38.400001525878906
fin,f,total,1997,26.700000762939453
fin,f,youth,1997,1.899999976158142
fin,f,adult,1997,36.70000076293945
fin,mf,total,1998,26.399999618530273
fin,mf,youth,1998,6.5
fin,mf,adult,1998,35.79999923706055
fin,m,total,1998,30.100000381469727
fin,m,youth,1998,7.300000190734863
fin,m,adult,1998,40.70000076293945
fin,f,total,1998,22.5
fin,f,youth,1998,5.800000190734863
fin,f,adult,1998,30.600000381469727
fin,mf,total,1999,28.5
fin,mf,youth,1999,7.0
fin,mf,adult,1999,36.5
fin,m,total,1999,31.5
fin,m,youth,1999,5.900000095367432
fin,m,adult,1999,40.599998474121094
fin,f,total,1999,25.399999618530273
fin,f,youth,1999,8.100000381469727
fin,f,adult,1999,32.29999923706055
fin,mf,total,2000,27.5
fin,mf,youth,2000,8.300000190734863
fin,mf,adult,2000,35.0
fin,m,total,2000,30.100000381469727
fin,m,youth,2000,8.300000190734863
fin,m,adult,2000,39.099998474121094
fin,f,total,2000,25.0
fin,f,youth,2000,8.300000190734863
fin,f,adult,2000,31.299999237060547
fin,mf,total,2001,23.899999618530273
fin,mf,youth,2001,6.0
fin,mf,adult,2001,30.799999237060547
fin,m,total,2001,27.0
fin,m,youth,2001,7.0
fin,m,adult,2001,34.79999923706055
fin,f,total,2001,21.0
fin,f,youth,2001,4.900000095367432
fin,f,adult,2001,26.899999618530273
fin,mf,total,2002,23.100000381469727
fin,mf,youth,2002,5.5
fin,mf,adult,2002,30.299999237060547
fin,m,total,2002,25.799999237060547
fin,m,youth,2002,6.599999904632568
fin,m,adult,2002,33.400001525878906
fin,f,total,2002,20.200000762939453
fin,f,youth,2002,4.400000095367432
fin,f,adult,2002,26.899999618530273
fin,mf,total,2003,23.399999618530273
fin,mf,youth,2003,5.900000095367432
fin,mf,adult,2003,30.799999237060547
fin,m,total,2003,26.299999237060547
fin,m,youth,2003,7.099999904632568
fin,m,adult,2003,33.900001525878906
fin,f,total,2003,20.299999237060547
fin,f,youth,2003,4.699999809265137
fin,f,adult,2003,27.299999237060547
fin,mf,total,2004,21.799999237060547
fin,mf,youth,2004,5.900000095367432
fin,mf,adult,2004,27.899999618530273
fin,m,total,2004,24.0
fin,m,youth,2004,6.900000095367432
fin,m,adult,2004,31.200000762939453
fin,f,total,2004,19.5
fin,f,youth,2004,4.699999809265137
fin,f,adult,2004,24.700000762939453
fin,mf,total,2005,23.5
fin,mf,youth,2005,5.800000190734863
fin,mf,adult,2005,30.799999237060547
fin,m,total,2005,26.200000762939453
fin,m,youth,2005,7.300000190734863
fin,m,adult,2005,34.20000076293945
fin,f,total,2005,20.700000762939453
fin,f,youth,2005,4.199999809265137
fin,f,adult,2005,27.399999618530273
fin,mf,total,2006,23.799999237060547
fin,mf,youth,2006,5.199999809265137
fin,mf,adult,2006,31.700000762939453
fin,m,total,2006,26.600000381469727
fin,m,youth,2006,6.400000095367432
fin,m,adult,2006,35.599998474121094
fin,f,total,2006,21.0
fin,f,youth,2006,4.0
fin,f,adult,2006,28.0
fin,mf,total,2007,22.700000762939453
fin,mf,youth,2007,5.300000190734863
fin,mf,adult,2007,30.399999618530273
fin,m,total,2007,26.200000762939453
fin,m,youth,2007,5.800000190734863
fin,m,adult,2007,35.29999923706055
fin,f,total,2007,19.299999237060547
fin,f,youth,2007,4.900000095367432
fin,f,adult,2007,25.700000762939453
fin,mf,total,2008,18.0
fin,mf,youth,2008,3.200000047683716
fin,mf,adult,2008,25.200000762939453
fin,m,total,2008,20.0
fin,m,youth,2008,3.799999952316284
fin,m,adult,2008,28.399999618530273
fin,f,total,2008,16.100000381469727
fin,f,youth,2008,2.5999999046325684
fin,f,adult,2008,22.200000762939453
fin,mf,total,2009,16.600000381469727
fin,mf,youth,2009,4.5
fin,mf,adult,2009,22.100000381469727
fin,m,total,2009,18.100000381469727
fin,m,youth,2009,5.5
fin,m,adult,2009,23.799999237060547
fin,f,total,2009,14.699999809265137
fin,f,youth,2009,3.200000047683716
fin,f,adult,2009,20.0
fin,mf,total,2010,23.399999618530273
fin,mf,youth,2010,7.5
fin,mf,adult,2010,30.299999237060547
fin,m,total,2010,26.799999237060547
fin,m,youth,2010,9.600000381469727
fin,m,adult,2010,34.0
fin,f,total,2010,19.100000381469727
fin,f,youth,2010,5.0
fin,f,adult,2010,25.399999618530273
fin,mf,total,2011,22.399999618530273
fin,mf,youth,2011,5.199999809265137
fin,mf,adult,2011,30.100000381469727
fin,m,total,2011,26.399999618530273
fin,m,youth,2011,7.199999809265137
fin,m,adult,2011,34.599998474121094
fin,f,total,2011,17.299999237060547
fin,f,youth,2011,3.0
fin,f,adult,2011,24.299999237060547
fin,mf,total,2012,21.399999618530273
fin,mf,youth,2012,5.599999904632568
fin,mf,adult,2012,28.399999618530273
fin,m,total,2012,25.100000381469727
fin,m,youth,2012,6.5
fin,m,adult,2012,32.5
fin,f,total,2012,16.799999237060547
fin,f,youth,2012,4.599999904632568
fin,f,adult,2012,22.899999618530273
fin,mf,total,2013,21.0
fin,mf,youth,2013,5.300000190734863
fin,mf,adult,2013,27.799999237060547
fin,m,total,2013,23.399999618530273
fin,m,youth,2013,7.300000190734863
fin,m,adult,2013,30.5
fin,f,total,2013,18.0
fin,f,youth,2013,2.799999952316284
fin,f,adult,2013,24.399999618530273
fin,mf,total,2014,22.799999237060547
fin,mf,youth,2014,5.599999904632568
fin,mf,adult,2014,29.899999618530273
fin,m,total,2014,24.799999237060547
fin,m,youth,2014,7.800000190734863
fin,m,adult,2014,31.700000762939453
fin,f,total,2014,20.299999237060547
fin,f,youth,2014,2.9000000953674316
fin,f,adult,2014,27.700000762939453
fra,mf,total,1983,41.29999923706055
fra,mf,youth,1983,33.099998474121094
fra,mf,adult,1983,47.20000076293945
fra,m,total,1983,38.5
fra,m,youth,1983,28.399999618530273
fra,m,adult,1983,45.0
fra,f,total,1983,43.599998474121094
fra,f,youth,1983,36.5
fra,f,adult,1983,49.20000076293945
fra,mf,total,1984,40.5
fra,mf,youth,1984,33.599998474121094
fra,mf,adult,1984,45.900001525878906
fra,m,total,1984,35.20000076293945
fra,m,youth,1984,29.0
fra,m,adult,1984,39.599998474121094
fra,f,total,1984,45.099998474121094
fra,f,youth,1984,37.099998474121094
fra,f,adult,1984,51.79999923706055
fra,mf,total,1985,45.20000076293945
fra,mf,youth,1985,36.79999923706055
fra,mf,adult,1985,51.099998474121094
fra,m,total,1985,41.099998474121094
fra,m,youth,1985,32.400001525878906
fra,m,adult,1985,47.0
fra,f,total,1985,48.79999923706055
fra,f,youth,1985,40.5
fra,f,adult,1985,55.0
fra,mf,total,1986,45.70000076293945
fra,mf,youth,1986,35.0
fra,mf,adult,1986,52.20000076293945
fra,m,total,1986,43.20000076293945
fra,m,youth,1986,31.399999618530273
fra,m,adult,1986,50.0
fra,f,total,1986,47.900001525878906
fra,f,youth,1986,38.099998474121094
fra,f,adult,1986,54.29999923706055
fra,mf,total,1987,46.099998474121094
fra,mf,youth,1987,33.70000076293945
fra,mf,adult,1987,52.599998474121094
fra,m,total,1987,43.29999923706055
fra,m,youth,1987,28.5
fra,m,adult,1987,50.599998474121094
fra,f,total,1987,48.400001525878906
fra,f,youth,1987,37.70000076293945
fra,f,adult,1987,54.400001525878906
fra,mf,total,1988,46.20000076293945
fra,mf,youth,1988,31.799999237060547
fra,mf,adult,1988,53.0
fra,m,total,1988,43.900001525878906
fra,m,youth,1988,29.0
fra,m,adult,1988,50.70000076293945
fra,f,total,1988,48.0
fra,f,youth,1988,33.900001525878906
fra,f,adult,1988,54.900001525878906
fra,mf,total,1989,45.20000076293945
fra,mf,youth,1989,30.200000762939453
fra,mf,adult,1989,51.20000076293945
fra,m,total,1989,42.5
fra,m,youth,1989,25.5
fra,m,adult,1989,49.29999923706055
fra,f,total,1989,47.099998474121094
fra,f,youth,1989,33.70000076293945
fra,f,adult,1989,52.70000076293945
fra,mf,total,1990,41.400001525878906
fra,mf,youth,1990,26.5
fra,mf,adult,1990,47.70000076293945
fra,m,total,1990,38.599998474121094
fra,m,youth,1990,24.700000762939453
fra,m,adult,1990,44.79999923706055
fra,f,total,1990,43.5
fra,f,youth,1990,28.0
fra,f,adult,1990,49.900001525878906
fra,mf,total,1991,39.79999923706055
fra,mf,youth,1991,25.299999237060547
fra,mf,adult,1991,45.29999923706055
fra,m,total,1991,37.099998474121094
fra,m,youth,1991,22.899999618530273
fra,m,adult,1991,42.599998474121094
fra,f,total,1991,41.900001525878906
fra,f,youth,1991,27.200000762939453
fra,f,adult,1991,47.400001525878906
fra,mf,total,1992,34.29999923706055
fra,mf,youth,1992,20.299999237060547
fra,mf,adult,1992,39.20000076293945
fra,m,total,1992,31.600000381469727
fra,m,youth,1992,17.799999237060547
fra,m,adult,1992,36.599998474121094
fra,f,total,1992,36.29999923706055
fra,f,youth,1992,22.200000762939453
fra,f,adult,1992,41.20000076293945
fra,mf,total,1993,33.099998474121094
fra,mf,youth,1993,19.299999237060547
fra,mf,adult,1993,38.0
fra,m,total,1993,31.0
fra,m,youth,1993,18.0
fra,m,adult,1993,35.70000076293945
fra,f,total,1993,34.900001525878906
fra,f,youth,1993,20.5
fra,f,adult,1993,40.0
fra,mf,total,1994,37.29999923706055
fra,mf,youth,1994,21.700000762939453
fra,mf,adult,1994,42.5
fra,m,total,1994,36.599998474121094
fra,m,youth,1994,20.399999618530273
fra,m,adult,1994,42.099998474121094
fra,f,total,1994,37.900001525878906
fra,f,youth,1994,23.0
fra,f,adult,1994,42.79999923706055
fra,mf,total,1995,39.900001525878906
fra,mf,youth,1995,23.399999618530273
fra,mf,adult,1995,45.20000076293945
fra,m,total,1995,38.79999923706055
fra,m,youth,1995,20.100000381469727
fra,m,adult,1995,44.5
fra,f,total,1995,40.900001525878906
fra,f,youth,1995,26.100000381469727
fra,f,adult,1995,45.70000076293945
fra,mf,total,1996,38.0
fra,mf,youth,1996,20.700000762939453
fra,mf,adult,1996,43.0
fra,m,total,1996,36.099998474121094
fra,m,youth,1996,19.5
fra,m,adult,1996,41.0
fra,f,total,1996,39.599998474121094
fra,f,youth,1996,21.700000762939453
fra,f,adult,1996,44.70000076293945
fra,mf,total,1997,39.20000076293945
fra,mf,youth,1997,23.200000762939453
fra,mf,adult,1997,43.900001525878906
fra,m,total,1997,37.599998474121094
fra,m,youth,1997,21.799999237060547
fra,m,adult,1997,42.400001525878906
fra,f,total,1997,40.70000076293945
fra,f,youth,1997,24.5
fra,f,adult,1997,45.29999923706055
fra,mf,total,1998,41.599998474121094
fra,mf,youth,1998,22.899999618530273
fra,mf,adult,1998,46.5
fra,m,total,1998,41.29999923706055
fra,m,youth,1998,23.200000762939453
fra,m,adult,1998,46.29999923706055
fra,f,total,1998,41.79999923706055
fra,f,youth,1998,22.600000381469727
fra,f,adult,1998,46.599998474121094
fra,mf,total,1999,38.70000076293945
fra,mf,youth,1999,20.299999237060547
fra,mf,adult,1999,43.900001525878906
fra,m,total,1999,37.599998474121094
fra,m,youth,1999,19.0
fra,m,adult,1999,43.5
fra,f,total,1999,39.5
fra,f,youth,1999,21.5
fra,f,adult,1999,44.20000076293945
fra,mf,total,2000,39.70000076293945
fra,mf,youth,2000,21.100000381469727
fra,mf,adult,2000,44.29999923706055
fra,m,total,2000,38.400001525878906
fra,m,youth,2000,19.799999237060547
fra,m,adult,2000,43.599998474121094
fra,f,total,2000,40.79999923706055
fra,f,youth,2000,22.399999618530273
fra,f,adult,2000,44.900001525878906
fra,mf,total,2001,36.79999923706055
fra,mf,youth,2001,18.200000762939453
fra,mf,adult,2001,41.79999923706055
fra,m,total,2001,36.900001525878906
fra,m,youth,2001,17.700000762939453
fra,m,adult,2001,42.70000076293945
fra,f,total,2001,36.79999923706055
fra,f,youth,2001,18.700000762939453
fra,f,adult,2001,41.099998474121094
fra,mf,total,2002,32.70000076293945
fra,mf,youth,2002,18.600000381469727
fra,mf,adult,2002,36.900001525878906
fra,m,total,2002,31.0
fra,m,youth,2002,17.600000381469727
fra,m,adult,2002,35.29999923706055
fra,f,total,2002,34.400001525878906
fra,f,youth,2002,19.700000762939453
fra,f,adult,2002,38.29999923706055
fra,mf,total,2003,37.099998474121094
fra,mf,youth,2003,22.299999237060547
fra,mf,adult,2003,41.5
fra,m,total,2003,37.099998474121094
fra,m,youth,2003,21.600000381469727
fra,m,adult,2003,42.29999923706055
fra,f,total,2003,37.20000076293945
fra,f,youth,2003,23.0
fra,f,adult,2003,40.79999923706055
fra,mf,total,2004,40.0
fra,mf,youth,2004,22.299999237060547
fra,mf,adult,2004,45.5
fra,m,total,2004,39.400001525878906
fra,m,youth,2004,23.100000381469727
fra,m,adult,2004,45.29999923706055
fra,f,total,2004,40.5
fra,f,youth,2004,21.5
fra,f,adult,2004,45.79999923706055
fra,mf,total,2005,40.599998474121094
fra,mf,youth,2005,23.100000381469727
fra,mf,adult,2005,46.20000076293945
fra,m,total,2005,39.5
fra,m,youth,2005,23.5
fra,m,adult,2005,45.29999923706055
fra,f,total,2005,41.599998474121094
fra,f,youth,2005,22.799999237060547
fra,f,adult,2005,47.099998474121094
fra,mf,total,2006,41.5
fra,mf,youth,2006,24.5
fra,mf,adult,2006,47.29999923706055
fra,m,total,2006,42.099998474121094
fra,m,youth,2006,26.100000381469727
fra,m,adult,2006,48.099998474121094
fra,f,total,2006,40.900001525878906
