country,sex,age_group,year,labour_force_000
bel,m,adult,1986,2120.27392578125
bel,f,total,1986,1522.56396484375
bel,f,youth,1986,307.70001220703125
bel,f,adult,1986,1214.864013671875
bel,mf,total,1987,3914.0390625
bel,mf,youth,1987,607.5999755859375
bel,mf,adult,1987,3306.43896484375
bel,m,total,1987,2407.031005859375
bel,m,youth,1987,314.70001220703125
bel,m,adult,1987,2092.3310546875
bel,f,total,1987,1507.008056640625
bel,f,youth,1987,292.8999938964844
bel,f,adult,1987,1214.1080322265625
bel,mf,total,1988,3875.6689453125
bel,mf,youth,1988,545.2999877929688
bel,mf,adult,1988,3330.368896484375
bel,m,total,1988,2376.552001953125
bel,m,youth,1988,279.79998779296875
bel,m,adult,1988,2096.751953125
bel,f,total,1988,1499.1180419921875
bel,f,youth,1988,265.5
bel,f,adult,1988,1233.6180419921875
bel,mf,total,1989,3909.739990234375
bel,mf,youth,1989,510.70001220703125
bel,mf,adult,1989,3399.0400390625
bel,m,total,1989,2393.114990234375
bel,m,youth,1989,271.1000061035156
bel,m,adult,1989,2122.014892578125
bel,f,total,1989,1516.625
bel,f,youth,1989,239.60000610351562
bel,f,adult,1989,1277.0250244140625
bel,mf,total,1990,3908.26904296875
bel,mf,youth,1990,488.8999938964844
bel,mf,adult,1990,3419.368896484375
bel,m,total,1990,2375.35205078125
bel,m,youth,1990,253.5
bel,m,adult,1990,2121.85205078125
bel,f,total,1990,1532.91796875
bel,f,youth,1990,235.39999389648438
bel,f,adult,1990,1297.5179443359375
bel,mf,total,1991,3998.0830078125
bel,mf,youth,1991,489.3999938964844
bel,mf,adult,1991,3508.68310546875
bel,m,total,1991,2399.659912109375
bel,m,youth,1991,251.89999389648438
bel,m,adult,1991,2147.760009765625
bel,f,total,1991,1598.4229736328125
bel,f,youth,1991,237.5
bel,f,adult,1991,1360.9229736328125
bel,mf,total,1992,4041.12109375
bel,mf,youth,1992,478.29998779296875
bel,mf,adult,1992,3562.821044921875
bel,m,total,1992,2401.322998046875
bel,m,youth,1992,242.3000030517578
bel,m,adult,1992,2159.02294921875
bel,f,total,1992,1639.7979736328125
bel,f,youth,1992,236.0
bel,f,adult,1992,1403.7979736328125
bel,mf,total,1993,4072.626953125
bel,mf,youth,1993,448.8999938964844
bel,mf,adult,1993,3623.72705078125
bel,m,total,1993,2395.669921875
bel,m,youth,1993,235.6999969482422
bel,m,adult,1993,2159.969970703125
bel,f,total,1993,1676.95703125
bel,f,youth,1993,213.1999969482422
bel,f,adult,1993,1463.7569580078125
bel,mf,total,1994,4148.27099609375
bel,mf,youth,1994,460.9490051269531
bel,mf,adult,1994,3687.322021484375
bel,m,total,1994,2440.4609375
bel,m,youth,1994,248.5570068359375
bel,m,adult,1994,2191.904052734375
bel,f,total,1994,1707.8089599609375
bel,f,youth,1994,212.39300537109375
bel,f,adult,1994,1495.416015625
bel,mf,total,1995,4183.27490234375
bel,mf,youth,1995,440.02899169921875
bel,mf,adult,1995,3743.24609375
bel,m,total,1995,2453.26806640625
bel,m,youth,1995,238.06199645996094
bel,m,adult,1995,2215.2060546875
bel,f,total,1995,1730.0069580078125
bel,f,youth,1995,201.9669952392578
bel,f,adult,1995,1528.0400390625
bel,mf,total,1996,4187.61279296875
bel,mf,youth,1996,420.10699462890625
bel,mf,adult,1996,3767.506103515625
bel,m,total,1996,2449.8740234375
bel,m,youth,1996,231.66000366210938
bel,m,adult,1996,2218.214111328125
bel,f,total,1996,1737.739013671875
bel,f,youth,1996,188.44700622558594
bel,f,adult,1996,1549.2919921875
bel,mf,total,1997,4215.32177734375
bel,mf,youth,1997,406.4700012207031
bel,mf,adult,1997,3808.85205078125
bel,m,total,1997,2450.197021484375
bel,m,youth,1997,223.53500366210938
bel,m,adult,1997,2226.662109375
bel,f,total,1997,1765.125
bel,f,youth,1997,182.93499755859375
bel,f,adult,1997,1582.18994140625
bel,mf,total,1998,4253.3740234375
bel,mf,youth,1998,409.7799987792969
bel,mf,adult,1998,3843.593994140625
bel,m,total,1998,2456.297119140625
bel,m,youth,1998,228.14500427246094
bel,m,adult,1998,2228.152099609375
bel,f,total,1998,1797.0770263671875
bel,f,youth,1998,181.63499450683594
bel,f,adult,1998,1615.4420166015625
bel,mf,total,1999,4364.91796875
bel,mf,youth,1999,410.1789855957031
bel,mf,adult,1999,3954.739013671875
bel,m,total,1999,2491.906982421875
bel,m,youth,1999,225.33999633789062
bel,m,adult,1999,2266.56689453125
bel,f,total,1999,1873.010986328125
bel,f,youth,1999,184.83900451660156
bel,f,adult,1999,1688.1719970703125
bel,mf,total,2000,4401.14599609375
bel,mf,youth,2000,439.1730041503906
bel,mf,adult,2000,3961.972900390625
bel,m,total,2000,2512.139892578125
bel,m,youth,2000,244.23800659179688
bel,m,adult,2000,2267.902099609375
bel,f,total,2000,1889.0059814453125
bel,f,youth,2000,194.93499755859375
bel,f,adult,2000,1694.071044921875
bel,mf,total,2001,4342.64013671875
bel,mf,youth,2001,444.00201416015625
bel,mf,adult,2001,3898.637939453125
bel,m,total,2001,2494.922119140625
bel,m,youth,2001,249.88299560546875
bel,m,adult,2001,2245.0390625
bel,f,total,2001,1847.718994140625
bel,f,youth,2001,194.1179962158203
bel,f,adult,2001,1653.6009521484375
bel,mf,total,2002,4400.48193359375
bel,mf,youth,2002,444.9010009765625
bel,mf,adult,2002,3955.5810546875
bel,m,total,2002,2506.30908203125
bel,m,youth,2002,245.98199462890625
bel,m,adult,2002,2260.326904296875
bel,f,total,2002,1894.1729736328125
bel,f,youth,2002,198.91900634765625
bel,f,adult,2002,1695.2540283203125
bel,mf,total,2003,4432.69580078125
bel,mf,youth,2003,437.468994140625
bel,mf,adult,2003,3995.22705078125
bel,m,total,2003,2508.85888671875
bel,m,youth,2003,244.13900756835938
bel,m,adult,2003,2264.719970703125
bel,f,total,2003,1923.8370361328125
bel,f,youth,2003,193.3300018310547
bel,f,adult,2003,1730.5069580078125
bel,mf,total,2004,4518.0830078125
bel,mf,youth,2004,442.89300537109375
bel,mf,adult,2004,4075.18994140625
bel,m,total,2004,2545.093994140625
bel,m,youth,2004,240.96200561523438
bel,m,adult,2004,2304.132080078125
bel,f,total,2004,1972.988037109375
bel,f,youth,2004,201.93099975585938
bel,f,adult,2004,1771.0570068359375
bel,mf,total,2005,4625.84423828125
bel,mf,youth,2005,442.989990234375
bel,mf,adult,2005,4182.85400390625
bel,m,total,2005,2583.10107421875
bel,m,youth,2005,241.27699279785156
bel,m,adult,2005,2341.823974609375
bel,f,total,2005,2042.7430419921875
bel,f,youth,2005,201.71400451660156
bel,f,adult,2005,1841.029052734375
bel,mf,total,2006,4647.162109375
bel,mf,youth,2006,442.02801513671875
bel,mf,adult,2006,4205.1337890625
bel,m,total,2006,2582.662109375
bel,m,youth,2006,241.29299926757812
bel,m,adult,2006,2341.368896484375
bel,f,total,2006,2064.5
bel,f,youth,2006,200.73500061035156
bel,f,adult,2006,1863.7650146484375
bel,mf,total,2007,4733.2822265625
bel,mf,youth,2007,435.15399169921875
bel,mf,adult,2007,4298.1279296875
bel,m,total,2007,2618.114013671875
bel,m,youth,2007,234.9530029296875
bel,m,adult,2007,2383.160888671875
bel,f,total,2007,2115.16796875
bel,f,youth,2007,200.2010040283203
bel,f,adult,2007,1914.967041015625
bel,mf,total,2008,4779.27978515625
bel,mf,youth,2008,433.4809875488281
bel,mf,adult,2008,4345.798828125
bel,m,total,2008,2630.873046875
bel,m,youth,2008,236.22900390625
bel,m,adult,2008,2394.64404296875
bel,f,total,2008,2148.406982421875
bel,f,youth,2008,197.2519989013672
bel,f,adult,2008,1951.155029296875
bel,mf,total,2009,4800.2978515625
bel,mf,youth,2009,424.27899169921875
bel,mf,adult,2009,4376.01904296875
bel,m,total,2009,2633.26904296875
bel,m,youth,2009,230.9770050048828
bel,m,adult,2009,2402.2919921875
bel,f,total,2009,2167.029052734375
bel,f,youth,2009,193.30099487304688
bel,f,adult,2009,1973.72802734375
bel,mf,total,2010,4894.5830078125
bel,mf,youth,2010,427.5350036621094
bel,mf,adult,2010,4467.0478515625
bel,m,total,2010,2674.6240234375
bel,m,youth,2010,234.2989959716797
bel,m,adult,2010,2440.324951171875
bel,f,total,2010,2219.9599609375
bel,f,youth,2010,193.23699951171875
bel,f,adult,2010,2026.7230224609375
bel,mf,total,2011,4855.97119140625
bel,mf,youth,2011,422.9639892578125
bel,mf,adult,2011,4433.0068359375
bel,m,total,2011,2650.26708984375
bel,m,youth,2011,228.4239959716797
bel,m,adult,2011,2421.843017578125
bel,f,total,2011,2205.7041015625
bel,f,youth,2011,194.5399932861328
bel,f,adult,2011,2011.1639404296875
bel,mf,total,2012,4892.923828125
bel,mf,youth,2012,417.4540100097656
bel,mf,adult,2012,4475.47021484375
bel,m,total,2012,2670.408935546875
bel,m,youth,2012,234.7030029296875
bel,m,adult,2012,2435.7060546875
bel,f,total,2012,2222.514892578125
bel,f,youth,2012,182.75100708007812
bel,f,adult,2012,2039.7640380859375
bel,mf,total,2013,4947.10888671875
bel,mf,youth,2013,410.7460021972656
bel,mf,adult,2013,4536.36279296875
bel,m,total,2013,2682.281005859375
bel,m,youth,2013,226.0399932861328
bel,m,adult,2013,2456.240966796875
bel,f,total,2013,2264.827880859375
bel,f,youth,2013,184.7050018310547
bel,f,adult,2013,2080.123046875
bel,mf,total,2014,4966.85498046875
bel,mf,youth,2014,398.7770080566406
bel,mf,adult,2014,4568.078125
bel,m,total,2014,2676.77392578125
bel,m,youth,2014,215.9600067138672
bel,m,adult,2014,2460.81396484375
bel,f,total,2014,2290.0810546875
bel,f,youth,2014,182.8159942626953
bel,f,adult,2014,2107.264892578125
blz,mf,total,1993,68.86000061035156
blz,m,total,1993,46.345001220703125
blz,f,total,1993,22.514999389648438
blz,mf,total,1994,68.57499694824219
blz,m,total,1994,46.75
blz,f,total,1994,21.825000762939453
blz,mf,total,1995,71.49500274658203
blz,m,total,1995,48.56999969482422
blz,f,total,1995,22.924999237060547
blz,mf,total,1996,75.44999694824219
blz,m,total,1996,52.209999084472656
blz,f,total,1996,23.239999771118164
blz,mf,total,1997,80.94000244140625
blz,m,total,1997,54.05500030517578
blz,f,total,1997,26.834999084472656
blz,mf,total,1998,85.59500122070312
blz,m,total,1998,56.03499984741211
blz,f,total,1998,29.559999465942383
blz,mf,total,1999,89.20999908447266
blz,m,total,1999,58.9900016784668
blz,f,total,1999,30.219999313354492
bmu,mf,total,2012,39.17900085449219
bmu,mf,youth,2012,3.2950000762939453
bmu,mf,adult,2012,35.88399887084961
bmu,m,total,2012,19.8799991607666
bmu,m,youth,2012,1.5190000534057617
bmu,m,adult,2012,18.361000061035156
bmu,f,total,2012,19.301000595092773
bmu,f,youth,2012,1.7769999504089355
bmu,f,adult,2012,17.52400016784668
btn,mf,total,2013,345.7860107421875
btn,mf,youth,2013,44.86399841308594
btn,mf,adult,2013,300.9219970703125
btn,m,total,2013,186.4029998779297
btn,m,youth,2013,20.591999053955078
btn,m,adult,2013,165.81100463867188
btn,f,total,2013,159.38299560546875
btn,f,youth,2013,24.27199935913086
btn,f,adult,2013,135.11099243164062
bol,mf,total,2009,2214.10498046875
bol,mf,total,2010,2295.001953125
bih,mf,total,2006,1177.0
bih,m,total,2006,743.0
bih,f,total,2006,434.0
bih,mf,total,2007,1196.0
bih,m,total,2007,760.0
bih,f,total,2007,436.0
bih,mf,total,2008,1162.0
bih,m,total,2008,729.0
bih,f,total,2008,433.0
bih,mf,total,2009,1132.0
bih,m,total,2009,703.0
bih,f,total,2009,428.0
bih,mf,total,2010,1158.0
bih,m,total,2010,714.0
bih,f,total,2010,444.0
bih,mf,total,2011,1127.0
bih,m,total,2011,695.0
bih,f,total,2011,432.0
bih,mf,total,2012,1130.0
bih,m,total,2012,698.0
bih,f,total,2012,432.0
bwa,mf,total,1996,528.1079711914062
bwa,m,total,1996,271.2489929199219
bwa,f,total,1996,256.8590087890625
bwa,mf,total,2006,653.1909790039062
bwa,m,total,2006,332.5159912109375
bwa,f,total,2006,320.67498779296875
bra,mf,total,2003,21128.25
bra,mf,total,2004,21524.91015625
bra,mf,total,2005,21692.619140625
bra,mf,total,2006,22139.0703125
bra,mf,total,2007,22534.599609375
bra,mf,total,2008,22934.16015625
bra,mf,total,2009,23148.150390625
bra,mf,total,2010,23610.310546875
bra,mf,total,2011,23898.419921875
bra,mf,total,2012,1989.0830078125
bgr,mf,total,2000,3363.758056640625
bgr,mf,youth,2000,347.3900146484375
bgr,mf,adult,2000,3016.367919921875
bgr,m,total,2000,1795.6319580078125
bgr,m,youth,2000,194.79800415039062
bgr,m,adult,2000,1600.833984375
bgr,f,total,2000,1568.1259765625
bgr,f,youth,2000,152.5919952392578
bgr,f,adult,2000,1415.5340576171875
bgr,mf,total,2001,3391.68896484375
bgr,mf,youth,2001,362.6210021972656
bgr,mf,adult,2001,3029.068115234375
bgr,m,total,2001,1794.64404296875
bgr,m,youth,2001,190.77699279785156
bgr,m,adult,2001,1603.866943359375
bgr,f,total,2001,1597.0450439453125
bgr,f,youth,2001,171.843994140625
bgr,f,adult,2001,1425.2010498046875
bgr,mf,total,2002,3349.989990234375
bgr,mf,youth,2002,335.92999267578125
bgr,mf,adult,2002,3014.06005859375
bgr,m,total,2002,1776.9990234375
bgr,m,youth,2002,185.48699951171875
bgr,m,adult,2002,1591.511962890625
bgr,f,total,2002,1572.990966796875
bgr,f,youth,2002,150.4429931640625
bgr,f,adult,2002,1422.5479736328125
bgr,mf,total,2003,3283.9208984375
bgr,mf,youth,2003,306.58099365234375
bgr,mf,adult,2003,2977.340087890625
bgr,m,total,2003,1746.5140380859375
bgr,m,youth,2003,168.27699279785156
bgr,m,adult,2003,1578.237060546875
bgr,f,total,2003,1537.406982421875
bgr,f,youth,2003,138.3040008544922
bgr,f,adult,2003,1399.10302734375
bgr,mf,total,2004,3322.613037109375
bgr,mf,youth,2004,307.1570129394531
bgr,mf,adult,2004,3015.4560546875
bgr,m,total,2004,1772.1409912109375
bgr,m,youth,2004,171.13499450683594
bgr,m,adult,2004,1601.0059814453125
bgr,f,total,2004,1550.4720458984375
bgr,f,youth,2004,136.02200317382812
bgr,f,adult,2004,1414.449951171875
bgr,mf,total,2005,3316.283935546875
bgr,mf,youth,2005,292.1820068359375
bgr,mf,adult,2005,3024.10205078125
bgr,m,total,2005,1774.9119873046875
bgr,m,youth,2005,165.26199340820312
bgr,m,adult,2005,1609.6500244140625
bgr,f,total,2005,1541.3719482421875
bgr,f,youth,2005,126.91999816894531
bgr,f,adult,2005,1414.4520263671875
bgr,mf,total,2006,3415.714111328125
bgr,mf,youth,2006,298.7539978027344
bgr,mf,adult,2006,3116.9599609375
bgr,m,total,2006,1809.176025390625
bgr,m,youth,2006,164.21299743652344
bgr,m,adult,2006,1644.9630126953125
bgr,f,total,2006,1606.5379638671875
bgr,f,youth,2006,134.54100036621094
bgr,f,adult,2006,1471.9969482421875
bgr,mf,total,2007,3492.8330078125
bgr,mf,youth,2007,294.29400634765625
bgr,mf,adult,2007,3198.5390625
bgr,m,total,2007,1852.2099609375
bgr,m,youth,2007,164.6179962158203
bgr,m,adult,2007,1687.592041015625
bgr,f,total,2007,1640.623046875
bgr,f,youth,2007,129.67599487304688
bgr,f,adult,2007,1510.947021484375
bgr,mf,total,2008,3560.39990234375
bgr,mf,youth,2008,300.8429870605469
bgr,mf,adult,2008,3259.556884765625
bgr,m,total,2008,1896.8089599609375
bgr,m,youth,2008,173.9499969482422
bgr,m,adult,2008,1722.8590087890625
bgr,f,total,2008,1663.5909423828125
bgr,f,youth,2008,126.89399719238281
bgr,f,adult,2008,1536.697021484375
bgr,mf,total,2009,3491.6259765625
bgr,mf,youth,2009,286.2179870605469
bgr,mf,adult,2009,3205.407958984375
bgr,m,total,2009,1862.4200439453125
bgr,m,youth,2009,169.07000732421875
bgr,m,adult,2009,1693.3499755859375
bgr,f,total,2009,1629.20703125
bgr,f,youth,2009,117.14800262451172
bgr,f,adult,2009,1512.0589599609375
bgr,mf,total,2010,3400.861083984375
bgr,mf,youth,2010,269.92999267578125
bgr,mf,adult,2010,3130.930908203125
bgr,m,total,2010,1804.657958984375
bgr,m,youth,2010,159.94200134277344
bgr,m,adult,2010,1644.7159423828125
bgr,f,total,2010,1596.2030029296875
bgr,f,youth,2010,109.98799896240234
bgr,f,adult,2010,1486.2149658203125
bgr,mf,total,2011,3341.4189453125
bgr,mf,youth,2011,253.64500427246094
bgr,mf,adult,2011,3087.77392578125
bgr,m,total,2011,1786.1090087890625
bgr,m,youth,2011,149.61900329589844
bgr,m,adult,2011,1636.489990234375
bgr,f,total,2011,1555.31005859375
bgr,f,youth,2011,104.0260009765625
bgr,f,adult,2011,1451.2840576171875
bgr,mf,total,2012,3344.321044921875
bgr,mf,youth,2012,247.9290008544922
bgr,mf,adult,2012,3096.39208984375
bgr,m,total,2012,1782.7740478515625
bgr,m,youth,2012,147.52699279785156
bgr,m,adult,2012,1635.2469482421875
bgr,f,total,2012,1561.5469970703125
bgr,f,youth,2012,100.4020004272461
bgr,f,adult,2012,1461.14501953125
bgr,mf,total,2013,3371.193115234375
bgr,mf,youth,2013,229.6009979248047
bgr,mf,adult,2013,3141.592041015625
bgr,m,total,2013,1796.6099853515625
bgr,m,youth,2013,136.48300170898438
bgr,m,adult,2013,1660.126953125
bgr,f,total,2013,1574.5830078125
bgr,f,youth,2013,93.11799621582031
bgr,f,adult,2013,1481.4649658203125
bgr,mf,total,2014,3365.89404296875
bgr,mf,youth,2014,200.32400512695312
bgr,mf,adult,2014,3165.570068359375
bgr,m,total,2014,1798.56103515625
bgr,m,youth,2014,119.19599914550781
bgr,m,adult,2014,1679.364990234375
bgr,f,total,2014,1567.3330078125
bgr,f,youth,2014,81.12799835205078
bgr,f,adult,2014,1486.2049560546875
cmr,mf,total,2010,8336.748046875
cmr,mf,youth,2010,2157.178955078125
cmr,mf,adult,2010,6179.56884765625
cmr,m,total,2010,4308.5380859375
cmr,m,youth,2010,1071.1629638671875
cmr,m,adult,2010,3237.375
cmr,f,total,2010,4028.2109375
cmr,f,youth,2010,1086.0159912109375
cmr,f,adult,2010,2942.195068359375
can,mf,total,1980,11879.2001953125
can,mf,youth,1980,3253.5
can,mf,adult,1980,8625.7001953125
can,m,total,1980,7136.10009765625
can,m,youth,1980,1751.9000244140625
can,m,adult,1980,5384.2001953125
can,f,total,1980,4743.10009765625
can,f,youth,1980,1501.5999755859375
can,f,adult,1980,3241.5
can,mf,total,1981,12235.900390625
can,mf,youth,1981,3284.699951171875
can,mf,adult,1981,8951.2001953125
can,m,total,1981,7269.2001953125
can,m,youth,1981,1762.9000244140625
can,m,adult,1981,5506.2998046875
can,f,total,1981,4966.7001953125
can,f,youth,1981,1521.800048828125
can,f,adult,1981,3444.89990234375
can,mf,total,1982,12301.900390625
can,mf,youth,1982,3153.699951171875
can,mf,adult,1982,9148.2001953125
can,m,total,1982,7245.7998046875
can,m,youth,1982,1676.4000244140625
can,m,adult,1982,5569.39990234375
can,f,total,1982,5056.10009765625
can,f,youth,1982,1477.300048828125
can,f,adult,1982,3578.800048828125
can,mf,total,1983,12527.7998046875
can,mf,youth,1983,3112.39990234375
can,mf,adult,1983,9415.400390625
can,m,total,1983,7319.7998046875
can,m,youth,1983,1648.5
can,m,adult,1983,5671.2998046875
can,f,total,1983,5208.0
can,f,youth,1983,1463.9000244140625
can,f,adult,1983,3744.10009765625
can,mf,total,1984,12748.0
can,mf,youth,1984,3070.199951171875
can,mf,adult,1984,9677.7998046875
can,m,total,1984,7392.7998046875
can,m,youth,1984,1625.699951171875
can,m,adult,1984,5767.10009765625
can,f,total,1984,5355.2001953125
can,f,youth,1984,1444.5
can,f,adult,1984,3910.699951171875
can,mf,total,1985,13012.400390625
can,mf,youth,1985,3029.10009765625
can,mf,adult,1985,9983.30078125
can,m,total,1985,7478.7001953125
can,m,youth,1985,1602.9000244140625
can,m,adult,1985,5875.7998046875
can,f,total,1985,5533.7001953125
can,f,youth,1985,1426.199951171875
can,f,adult,1985,4107.5
can,mf,total,1986,13272.0
can,mf,youth,1986,3024.0
can,mf,adult,1986,10248.0
can,m,total,1986,7585.39990234375
can,m,youth,1986,1598.0
can,m,adult,1986,5987.39990234375
can,f,total,1986,5686.60009765625
can,f,youth,1986,1426.0
can,f,adult,1986,4260.60009765625
can,mf,total,1987,13525.7998046875
can,mf,youth,1987,2967.10009765625
can,mf,adult,1987,10558.7001953125
can,m,total,1987,7680.10009765625
can,m,youth,1987,1568.800048828125
can,m,adult,1987,6111.2998046875
can,f,total,1987,5845.7001953125
can,f,youth,1987,1398.300048828125
can,f,adult,1987,4447.39990234375
can,mf,total,1988,13779.400390625
can,mf,youth,1988,2891.60009765625
can,mf,adult,1988,10887.7998046875
can,m,total,1988,7754.39990234375
can,m,youth,1988,1522.9000244140625
can,m,adult,1988,6231.5
can,f,total,1988,6025.0
can,f,youth,1988,1368.699951171875
can,f,adult,1988,4656.2998046875
can,mf,total,1989,14056.900390625
can,mf,youth,1989,2838.89990234375
can,mf,adult,1989,11218.0
can,m,total,1989,7872.39990234375
can,m,youth,1989,1496.0
can,m,adult,1989,6376.39990234375
can,f,total,1989,6184.5
can,f,youth,1989,1342.9000244140625
can,f,adult,1989,4841.60009765625
can,mf,total,1990,14244.7998046875
can,mf,youth,1990,2744.199951171875
can,mf,adult,1990,11500.599609375
can,m,total,1990,7924.2001953125
can,m,youth,1990,1445.0999755859375
can,m,adult,1990,6479.10009765625
can,f,total,1990,6320.60009765625
can,f,youth,1990,1299.0999755859375
