country,sex,age_group,year,total_unemployed_000
bel,m,total,1986,174.89999389648438
bel,m,youth,1986,50.70000076293945
bel,m,adult,1986,124.19999694824219
bel,f,total,1986,273.1000061035156
bel,f,youth,1986,82.9000015258789
bel,f,adult,1986,190.1999969482422
bel,mf,total,1987,440.6000061035156
bel,mf,youth,1987,130.10000610351562
bel,mf,adult,1987,310.5
bel,m,total,1987,175.39999389648438
bel,m,youth,1987,46.20000076293945
bel,m,adult,1987,129.1999969482422
bel,f,total,1987,265.20001220703125
bel,f,youth,1987,83.9000015258789
bel,f,adult,1987,181.3000030517578
bel,mf,total,1988,392.70001220703125
bel,mf,youth,1988,98.5
bel,mf,adult,1988,294.20001220703125
bel,m,total,1988,165.1999969482422
bel,m,youth,1988,36.29999923706055
bel,m,adult,1988,128.89999389648438
bel,f,total,1988,227.5
bel,f,youth,1988,62.20000076293945
bel,f,adult,1988,165.3000030517578
bel,mf,total,1989,323.8999938964844
bel,mf,youth,1989,79.19999694824219
bel,mf,adult,1989,244.6999969482422
bel,m,total,1989,126.9000015258789
bel,m,youth,1989,30.899999618530273
bel,m,adult,1989,96.0
bel,f,total,1989,197.0
bel,f,youth,1989,48.29999923706055
bel,f,adult,1989,148.6999969482422
bel,mf,total,1990,283.5
bel,mf,youth,1990,70.80000305175781
bel,mf,adult,1990,212.6999969482422
bel,m,total,1990,108.30000305175781
bel,m,youth,1990,25.700000762939453
bel,m,adult,1990,82.5999984741211
bel,f,total,1990,175.1999969482422
bel,f,youth,1990,45.099998474121094
bel,f,adult,1990,130.10000610351562
bel,mf,total,1991,279.70001220703125
bel,mf,youth,1991,68.5
bel,mf,adult,1991,211.1999969482422
bel,m,total,1991,109.4000015258789
bel,m,youth,1991,27.799999237060547
bel,m,adult,1991,81.5999984741211
bel,f,total,1991,170.3000030517578
bel,f,youth,1991,40.70000076293945
bel,f,adult,1991,129.60000610351562
bel,mf,total,1992,270.79998779296875
bel,mf,youth,1992,63.29999923706055
bel,mf,adult,1992,207.5
bel,m,total,1992,115.0
bel,m,youth,1992,27.399999618530273
bel,m,adult,1992,87.5999984741211
bel,f,total,1992,155.8000030517578
bel,f,youth,1992,35.900001525878906
bel,f,adult,1992,119.9000015258789
bel,mf,total,1993,329.5
bel,mf,youth,1993,83.0
bel,mf,adult,1993,246.5
bel,m,total,1993,147.89999389648438
bel,m,youth,1993,41.099998474121094
bel,m,adult,1993,106.80000305175781
bel,f,total,1993,181.60000610351562
bel,f,youth,1993,41.900001525878906
bel,f,adult,1993,139.6999969482422
bel,mf,total,1994,400.1709899902344
bel,mf,youth,1994,100.7040023803711
bel,mf,adult,1994,299.4679870605469
bel,m,total,1994,187.8699951171875
bel,m,youth,1994,51.06800079345703
bel,m,adult,1994,136.802001953125
bel,f,total,1994,212.302001953125
bel,f,youth,1994,49.63600158691406
bel,f,adult,1994,162.66600036621094
bel,mf,total,1995,390.6960144042969
bel,mf,youth,1995,94.65299987792969
bel,mf,adult,1995,296.0429992675781
bel,m,total,1995,179.34100341796875
bel,m,youth,1995,46.81700134277344
bel,m,adult,1995,132.52499389648438
bel,f,total,1995,211.35499572753906
bel,f,youth,1995,47.83700180053711
bel,f,adult,1995,163.51800537109375
bel,mf,total,1996,397.1050109863281
bel,mf,youth,1996,86.01399993896484
bel,mf,adult,1996,311.0899963378906
bel,m,total,1996,181.44400024414062
bel,m,youth,1996,40.02299880981445
bel,m,adult,1996,141.42100524902344
bel,f,total,1996,215.66099548339844
bel,f,youth,1996,45.992000579833984
bel,f,adult,1996,169.6699981689453
bel,mf,total,1997,377.5169982910156
bel,mf,youth,1997,86.4010009765625
bel,mf,adult,1997,291.1159973144531
bel,m,total,1997,173.6959991455078
bel,m,youth,1997,39.3849983215332
bel,m,adult,1997,134.31199645996094
bel,f,total,1997,203.82000732421875
bel,f,youth,1997,47.01599884033203
bel,f,adult,1997,156.8040008544922
bel,mf,total,1998,396.5199890136719
bel,mf,youth,1998,83.5250015258789
bel,mf,adult,1998,312.9949951171875
bel,m,total,1998,186.2239990234375
bel,m,youth,1998,41.680999755859375
bel,m,adult,1998,144.54299926757812
bel,f,total,1998,210.2969970703125
bel,f,youth,1998,41.84400177001953
bel,f,adult,1998,168.45199584960938
bel,mf,total,1999,377.5050048828125
bel,mf,youth,1999,92.58200073242188
bel,mf,adult,1999,284.9230041503906
bel,m,total,1999,186.2050018310547
bel,m,youth,1999,51.12099838256836
bel,m,adult,1999,135.08299255371094
bel,f,total,1999,191.3000030517578
bel,f,youth,1999,41.46099853515625
bel,f,adult,1999,149.83900451660156
bel,mf,total,2000,308.3219909667969
bel,mf,youth,2000,76.91699981689453
bel,mf,adult,2000,231.406005859375
bel,m,total,2000,144.41200256347656
bel,m,youth,2000,37.262001037597656
bel,m,adult,2000,107.1510009765625
bel,f,total,2000,163.91000366210938
bel,f,youth,2000,39.654998779296875
bel,f,adult,2000,124.25499725341797
bel,mf,total,2001,286.9530029296875
bel,mf,youth,2001,75.28399658203125
bel,mf,adult,2001,211.66799926757812
bel,m,total,2001,148.13499450683594
bel,m,youth,2001,40.51100158691406
bel,m,adult,2001,107.6240005493164
bel,f,total,2001,138.8179931640625
bel,f,youth,2001,34.77399826049805
bel,f,adult,2001,104.04399871826172
bel,mf,total,2002,330.5780029296875
bel,mf,youth,2002,78.91100311279297
bel,mf,adult,2002,251.66700744628906
bel,m,total,2002,167.13299560546875
bel,m,youth,2002,42.43199920654297
bel,m,adult,2002,124.70099639892578
bel,f,total,2002,163.44500732421875
bel,f,youth,2002,36.479000091552734
bel,f,adult,2002,126.96600341796875
bel,mf,total,2003,362.2919921875
bel,mf,youth,2003,95.38099670410156
bel,mf,adult,2003,266.9110107421875
bel,m,total,2003,191.91600036621094
bel,m,youth,2003,54.17399978637695
bel,m,adult,2003,137.74200439453125
bel,f,total,2003,170.37600708007812
bel,f,youth,2003,41.20600128173828
bel,f,adult,2003,129.1699981689453
bel,mf,total,2004,379.1440124511719
bel,mf,youth,2004,93.8290023803711
bel,mf,adult,2004,285.31500244140625
bel,m,total,2004,190.9429931640625
bel,m,youth,2004,48.55699920654297
bel,m,adult,2004,142.38499450683594
bel,f,total,2004,188.2010040283203
bel,f,youth,2004,45.270999908447266
bel,f,adult,2004,142.92999267578125
bel,mf,total,2005,390.4309997558594
bel,mf,youth,2005,95.16200256347656
bel,mf,adult,2005,295.2690124511719
bel,m,total,2005,196.23199462890625
bel,m,youth,2005,50.66699981689453
bel,m,adult,2005,145.56399536132812
bel,f,total,2005,194.19900512695312
bel,f,youth,2005,44.494998931884766
bel,f,adult,2005,149.7050018310547
bel,mf,total,2006,383.1419982910156
bel,mf,youth,2006,90.66799926757812
bel,mf,adult,2006,292.4739990234375
bel,m,total,2006,190.96499633789062
bel,m,youth,2006,45.369998931884766
bel,m,adult,2006,145.59500122070312
bel,f,total,2006,192.17799377441406
bel,f,youth,2006,45.29800033569336
bel,f,adult,2006,146.8800048828125
bel,mf,total,2007,352.94000244140625
bel,mf,youth,2007,81.99099731445312
bel,mf,adult,2007,270.9490051269531
bel,m,total,2007,174.3470001220703
bel,m,youth,2007,40.185001373291016
bel,m,adult,2007,134.16200256347656
bel,f,total,2007,178.59300231933594
bel,f,youth,2007,41.805999755859375
bel,f,adult,2007,136.78700256347656
bel,mf,total,2008,333.3280029296875
bel,mf,youth,2008,77.90399932861328
bel,mf,adult,2008,255.4239959716797
bel,m,total,2008,170.1060028076172
bel,m,youth,2008,40.97700119018555
bel,m,adult,2008,129.12899780273438
bel,f,total,2008,163.2220001220703
bel,f,youth,2008,36.92599868774414
bel,f,adult,2008,126.2959976196289
bel,mf,total,2009,379.5870056152344
bel,mf,youth,2009,93.1050033569336
bel,mf,adult,2009,286.48199462890625
bel,m,total,2009,203.93800354003906
bel,m,youth,2009,49.63100051879883
bel,m,adult,2009,154.30799865722656
bel,f,total,2009,175.6479949951172
bel,f,youth,2009,43.4739990234375
bel,f,adult,2009,132.1739959716797
bel,mf,total,2010,405.8810119628906
bel,mf,youth,2010,95.76300048828125
bel,mf,adult,2010,310.1180114746094
bel,m,total,2010,216.83999633789062
bel,m,youth,2010,52.54399871826172
bel,m,adult,2010,164.29600524902344
bel,f,total,2010,189.04200744628906
bel,f,youth,2010,43.220001220703125
bel,f,adult,2010,145.82200622558594
bel,mf,total,2011,346.697998046875
bel,mf,youth,2011,79.23500061035156
bel,mf,adult,2011,267.4630126953125
bel,m,total,2011,188.33200073242188
bel,m,youth,2011,42.77299880981445
bel,m,adult,2011,145.55799865722656
bel,f,total,2011,158.36599731445312
bel,f,youth,2011,36.46200180053711
bel,f,adult,2011,121.90399932861328
bel,mf,total,2012,368.85198974609375
bel,mf,youth,2012,82.447998046875
bel,mf,adult,2012,286.40399169921875
bel,m,total,2012,204.1719970703125
bel,m,youth,2012,47.96099853515625
bel,m,adult,2012,156.2100067138672
bel,f,total,2012,164.67999267578125
bel,f,youth,2012,34.48699951171875
bel,f,adult,2012,130.19400024414062
bel,mf,total,2013,416.7130126953125
bel,mf,youth,2013,97.3550033569336
bel,mf,adult,2013,319.3580017089844
bel,m,total,2013,231.76100158691406
bel,m,youth,2013,55.845001220703125
bel,m,adult,2013,175.91600036621094
bel,f,total,2013,184.9530029296875
bel,f,youth,2013,41.5099983215332
bel,f,adult,2013,143.4429931640625
bel,mf,total,2014,423.2330017089844
bel,mf,youth,2014,92.63700103759766
bel,mf,adult,2014,330.59600830078125
bel,m,total,2014,241.45199584960938
bel,m,youth,2014,51.80500030517578
bel,m,adult,2014,189.64700317382812
bel,f,total,2014,181.781005859375
bel,f,youth,2014,40.83100128173828
bel,f,adult,2014,140.9499969482422
blz,mf,total,1993,6.449999809265137
blz,m,total,1993,3.4100000858306885
blz,f,total,1993,3.0399999618530273
blz,mf,total,1994,5.860000133514404
blz,m,total,1994,3.0
blz,f,total,1994,2.859999895095825
blz,mf,total,1995,8.819999694824219
blz,m,total,1995,4.804999828338623
blz,f,total,1995,4.014999866485596
blz,mf,total,1996,10.244999885559082
blz,m,total,1996,5.934999942779541
blz,f,total,1996,4.309999942779541
blz,mf,total,1997,9.895000457763672
blz,m,total,1997,4.670000076293945
blz,f,total,1997,5.224999904632568
blz,mf,total,1998,11.96500015258789
blz,m,total,1998,5.75
blz,f,total,1998,6.215000152587891
blz,mf,total,1999,11.234999656677246
blz,m,total,1999,5.244999885559082
blz,f,total,1999,5.989999771118164
bmu,mf,total,2012,3.138000011444092
bmu,mf,youth,2012,1.125
bmu,mf,adult,2012,2.013000011444092
bmu,m,total,2012,1.6360000371932983
bmu,m,youth,2012,0.527999997138977
bmu,m,adult,2012,1.1080000400543213
bmu,f,total,2012,1.5010000467300415
bmu,f,youth,2012,0.597000002861023
bmu,f,adult,2012,0.9039999842643738
btn,mf,total,2013,9.914999961853027
btn,mf,youth,2013,4.283999919891357
btn,mf,adult,2013,5.63100004196167
btn,m,total,2013,4.014999866485596
btn,m,youth,2013,1.8880000114440918
btn,m,adult,2013,2.127000093460083
btn,f,total,2013,5.900000095367432
btn,f,youth,2013,2.3959999084472656
btn,f,adult,2013,3.503999948501587
bol,mf,total,2009,175.0070037841797
bol,mf,total,2010,148.0679931640625
bih,mf,total,2006,366.0
bih,m,total,2006,215.0
bih,f,total,2006,151.0
bih,mf,total,2007,347.0
bih,m,total,2007,203.0
bih,f,total,2007,144.0
bih,mf,total,2008,272.0
bih,m,total,2008,156.0
bih,f,total,2008,116.0
bih,mf,total,2009,272.0
bih,m,total,2009,163.0
bih,f,total,2009,110.0
bih,mf,total,2010,315.0
bih,m,total,2010,183.0
bih,f,total,2010,133.0
bih,mf,total,2011,311.0
bih,m,total,2011,181.0
bih,f,total,2011,129.0
bih,mf,total,2012,317.0
bih,m,total,2012,184.0
bih,f,total,2012,133.0
bwa,mf,total,1996,94.52799987792969
bwa,m,total,1996,45.46099853515625
bwa,f,total,1996,49.06700134277344
bwa,mf,total,2006,114.04199981689453
bwa,m,total,2006,50.83300018310547
bwa,f,total,2006,63.20899963378906
bra,mf,total,2003,2607.9169921875
bra,mf,total,2004,2472.5830078125
bra,mf,total,2005,2138.6669921875
bra,mf,total,2006,2213.0830078125
bra,mf,total,2007,2099.8330078125
bra,mf,total,2008,1812.5830078125
bra,mf,total,2009,1871.9169921875
bra,mf,total,2010,1591.3330078125
bra,mf,total,2011,1425.75
bra,mf,total,2012,1338.1669921875
bgr,mf,total,2000,568.7650146484375
bgr,mf,youth,2000,123.1500015258789
bgr,mf,adult,2000,445.614990234375
bgr,m,total,2000,307.6700134277344
bgr,m,youth,2000,73.14700317382812
bgr,m,adult,2000,234.5240020751953
bgr,f,total,2000,261.0950012207031
bgr,f,youth,2000,50.00299835205078
bgr,f,adult,2000,211.0919952392578
bgr,mf,total,2001,688.843017578125
bgr,mf,youth,2001,146.6649932861328
bgr,mf,adult,2001,542.177978515625
bgr,m,total,2001,379.510986328125
bgr,m,youth,2001,82.72599792480469
bgr,m,adult,2001,296.7850036621094
bgr,f,total,2001,309.3320007324219
bgr,f,youth,2001,63.93899917602539
bgr,f,adult,2001,245.3939971923828
bgr,mf,total,2002,608.9530029296875
bgr,mf,youth,2002,125.01000213623047
bgr,mf,adult,2002,483.9429931640625
bgr,m,total,2002,336.6310119628906
bgr,m,youth,2002,74.57599639892578
bgr,m,adult,2002,262.05499267578125
bgr,f,total,2002,272.3219909667969
bgr,f,youth,2002,50.433998107910156
bgr,f,adult,2002,221.88800048828125
bgr,mf,total,2003,449.1839904785156
bgr,mf,youth,2003,86.55500030517578
bgr,mf,adult,2003,362.6289978027344
bgr,m,total,2003,245.83999633789062
bgr,m,youth,2003,52.22100067138672
bgr,m,adult,2003,193.61900329589844
bgr,f,total,2003,203.343994140625
bgr,f,youth,2003,34.33399963378906
bgr,f,adult,2003,169.00999450683594
bgr,mf,total,2004,400.0
bgr,mf,youth,2004,79.26899719238281
bgr,mf,adult,2004,320.7300109863281
bgr,m,total,2004,221.97799682617188
bgr,m,youth,2004,46.20000076293945
bgr,m,adult,2004,175.7779998779297
bgr,f,total,2004,178.02200317382812
bgr,f,youth,2004,33.06999969482422
bgr,f,adult,2004,144.95199584960938
bgr,mf,total,2005,334.27301025390625
bgr,mf,youth,2005,65.29100036621094
bgr,mf,adult,2005,268.98199462890625
bgr,m,total,2005,182.7239990234375
bgr,m,youth,2005,38.59199905395508
bgr,m,adult,2005,144.1320037841797
bgr,f,total,2005,151.5489959716797
bgr,f,youth,2005,26.698999404907227
bgr,f,adult,2005,124.8499984741211
bgr,mf,total,2006,305.5669860839844
bgr,mf,youth,2006,58.29999923706055
bgr,mf,adult,2006,247.26800537109375
bgr,m,total,2006,156.218994140625
bgr,m,youth,2006,31.020999908447266
bgr,m,adult,2006,125.197998046875
bgr,f,total,2006,149.34800720214844
bgr,f,youth,2006,27.27899932861328
bgr,f,adult,2006,122.06999969482422
bgr,mf,total,2007,239.9499969482422
bgr,mf,youth,2007,44.487998962402344
bgr,mf,adult,2007,195.46200561523438
bgr,m,total,2007,120.52899932861328
bgr,m,youth,2007,23.820999145507812
bgr,m,adult,2007,96.70899963378906
bgr,f,total,2007,119.41999816894531
bgr,f,youth,2007,20.66699981689453
bgr,f,adult,2007,98.75299835205078
bgr,mf,total,2008,199.47900390625
bgr,mf,youth,2008,38.29199981689453
bgr,mf,adult,2008,161.18800354003906
bgr,m,total,2008,103.83100128173828
bgr,m,youth,2008,23.867000579833984
bgr,m,adult,2008,79.96399688720703
bgr,f,total,2008,95.64900207519531
bgr,f,youth,2008,14.425000190734863
bgr,f,adult,2008,81.2239990234375
bgr,mf,total,2009,237.46600341796875
bgr,mf,youth,2009,46.24300003051758
bgr,mf,adult,2009,191.22300720214844
bgr,m,total,2009,129.67999267578125
bgr,m,youth,2009,30.047000885009766
bgr,m,adult,2009,99.63300323486328
bgr,f,total,2009,107.78600311279297
bgr,f,youth,2009,16.195999145507812
bgr,f,adult,2009,91.58999633789062
bgr,mf,total,2010,347.68798828125
bgr,mf,youth,2010,62.51499938964844
bgr,mf,adult,2010,285.1730041503906
bgr,m,total,2010,196.23399353027344
bgr,m,youth,2010,38.60499954223633
bgr,m,adult,2010,157.62899780273438
bgr,f,total,2010,151.45399475097656
bgr,f,youth,2010,23.90999984741211
bgr,f,adult,2010,127.54399871826172
bgr,mf,total,2011,376.0669860839844
bgr,mf,youth,2011,63.47999954223633
bgr,mf,adult,2011,312.5870056152344
bgr,m,total,2011,218.95399475097656
bgr,m,youth,2011,38.904998779296875
bgr,m,adult,2011,180.0489959716797
bgr,f,total,2011,157.11300659179688
bgr,f,youth,2011,24.573999404907227
bgr,f,adult,2011,132.53799438476562
bgr,mf,total,2012,410.01300048828125
bgr,mf,youth,2012,69.6520004272461
bgr,mf,adult,2012,340.3609924316406
bgr,m,total,2012,240.93499755859375
bgr,m,youth,2012,43.54800033569336
bgr,m,adult,2012,197.38600158691406
bgr,f,total,2012,169.0780029296875
bgr,f,youth,2012,26.104000091552734
bgr,f,adult,2012,142.9739990234375
bgr,mf,total,2013,436.08599853515625
bgr,mf,youth,2013,65.11699676513672
bgr,mf,adult,2013,370.968994140625
bgr,m,total,2013,249.58299255371094
bgr,m,youth,2013,41.21799850463867
bgr,m,adult,2013,208.36399841308594
bgr,f,total,2013,186.5030059814453
bgr,f,youth,2013,23.898000717163086
bgr,f,adult,2013,162.60499572753906
bgr,mf,total,2014,383.93499755859375
bgr,mf,youth,2014,47.62699890136719
bgr,mf,adult,2014,336.3080139160156
bgr,m,total,2014,221.1929931640625
bgr,m,youth,2014,28.365999221801758
bgr,m,adult,2014,192.82699584960938
bgr,f,total,2014,162.74200439453125
bgr,f,youth,2014,19.26099967956543
bgr,f,adult,2014,143.4810028076172
cmr,mf,total,2010,321.1830139160156
cmr,mf,youth,2010,126.3740005493164
cmr,mf,adult,2010,194.8090057373047
cmr,m,total,2010,136.13999938964844
cmr,m,youth,2010,51.06800079345703
cmr,m,adult,2010,85.0719985961914
cmr,f,total,2010,185.04299926757812
cmr,f,youth,2010,75.30599975585938
cmr,f,adult,2010,109.73699951171875
can,mf,total,1980,895.2999877929688
can,mf,youth,1980,417.20001220703125
can,mf,adult,1980,478.1000061035156
can,m,total,1980,500.20001220703125
can,m,youth,1980,234.5
can,m,adult,1980,265.70001220703125
can,f,total,1980,395.1000061035156
can,f,youth,1980,182.6999969482422
can,f,adult,1980,212.39999389648438
can,mf,total,1981,930.7000122070312
can,mf,youth,1981,419.70001220703125
can,mf,adult,1981,511.0
can,m,total,1981,520.5999755859375
can,m,youth,1981,241.60000610351562
can,m,adult,1981,279.0
can,f,total,1981,410.1000061035156
can,f,youth,1981,178.10000610351562
can,f,adult,1981,232.0
can,mf,total,1982,1358.0
can,mf,youth,1982,575.0999755859375
can,mf,adult,1982,782.9000244140625
can,m,total,1982,815.0
can,m,youth,1982,346.20001220703125
can,m,adult,1982,468.79998779296875
can,f,total,1982,543.0
can,f,youth,1982,228.89999389648438
can,f,adult,1982,314.1000061035156
can,mf,total,1983,1505.699951171875
can,mf,youth,1983,599.0999755859375
can,mf,adult,1983,906.5999755859375
can,m,total,1983,903.5
can,m,youth,1983,359.1000061035156
can,m,adult,1983,544.4000244140625
can,f,total,1983,602.2000122070312
can,f,youth,1983,240.0
can,f,adult,1983,362.20001220703125
can,mf,total,1984,1446.4000244140625
can,mf,youth,1984,533.4000244140625
can,mf,adult,1984,913.0
can,m,total,1984,840.7000122070312
can,m,youth,1984,310.6000061035156
can,m,adult,1984,530.0999755859375
can,f,total,1984,605.7000122070312
can,f,youth,1984,222.8000030517578
can,f,adult,1984,382.8999938964844
can,mf,total,1985,1385.199951171875
can,mf,youth,1985,486.1000061035156
can,mf,adult,1985,899.0999755859375
can,m,total,1985,794.2999877929688
can,m,youth,1985,282.1000061035156
can,m,adult,1985,512.2000122070312
can,f,total,1985,590.9000244140625
can,f,youth,1985,204.0
can,f,adult,1985,386.8999938964844
can,mf,total,1986,1285.699951171875
can,mf,youth,1986,447.70001220703125
can,mf,adult,1986,838.0
can,m,total,1986,725.4000244140625
can,m,youth,1986,258.1000061035156
can,m,adult,1986,467.29998779296875
can,f,total,1986,560.2999877929688
can,f,youth,1986,189.60000610351562
can,f,adult,1986,370.70001220703125
can,mf,total,1987,1193.0999755859375
can,mf,youth,1987,392.20001220703125
